asset_path,object_path,active_self,components,network_transform,mesh_local_max_abs
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_+1.5_+1.5[124]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_+1.5_-1.5[125]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_-1.5_+1.5[126]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_-1.5_-1.5[127]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_-3.0_+1.5[128]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_-3.0_-1.5[129]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00090000004274770617
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_00_L[130]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_00_R[131]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_01_L[132]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_01_R[133]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_02_L[134]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_02_R[135]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_03_L[136]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/CARGO_TIEDOWN_RING_03_R[137]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0013500000350177288
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_MARKING_+1.0[138]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0032499998342245817
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_MARKING_-0.3[139]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0032499998342245817
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_MARKING_-1.6[140]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0032499998342245817
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_MARKING_-2.9[141]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0032499998342245817
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_POWER_BOX[142]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;ProjectC.Ship.Cargo.ShipCargoConsole","",0.0030999998562037945
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_POWER_LAMP_1.45[143]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0003499999875202775
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_POWER_LAMP_1.55[144]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0003499999875202775
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_POWER_LAMP_1.65[145]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0003499999875202775
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_POWER_PANEL[146]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0018999999156221747
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_00_00[147]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_00_01[148]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_00_02[149]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_01_00[150]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_01_01[151]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_01_02[152]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_02_00[153]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_02_01[154]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_02_02[155]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_03_00[156]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_03_01[157]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_03_02[158]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_04_00[159]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_04_01[160]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_04_02[161]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_05_00[162]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_05_01[163]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/DECK_TREAD_05_02[164]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0041000000201165676
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_BODY[165]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_CAP[166]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0020000000949949026
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_CORE[167]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017000000225380063
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_FIN_0.00[168]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_FIN_1.57[169]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_FIN_3.14[170]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_FIN_4.71[171]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_L_RING_UP[172]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0035500000230968
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_BODY[173]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_CAP[174]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0020000000949949026
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_CORE[175]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017000000225380063
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_FIN_0.00[176]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_FIN_1.57[177]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_FIN_3.14[178]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_FIN_4.71[179]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_00_R_RING_UP[180]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0035500000230968
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_BODY[181]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_CAP[182]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0020000000949949026
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_CORE[183]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017000000225380063
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_FIN_0.00[184]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_FIN_1.57[185]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_FIN_3.14[186]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_FIN_4.71[187]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_L_RING_UP[188]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0035500000230968
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_BODY[189]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_CAP[190]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0020000000949949026
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_CORE[191]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017000000225380063
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_FIN_0.00[192]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_FIN_1.57[193]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_FIN_3.14[194]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_FIN_4.71[195]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_01_R_RING_UP[196]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0035500000230968
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_BODY[197]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_CAP[198]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0020000000949949026
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_CORE[199]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017000000225380063
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_FIN_0.00[200]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_FIN_1.57[201]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
"Assets/_Project/Prefabs/Ships/Ship_Light_root_fbx_test.prefab","Ship_Light_root_fbx_test[0]/project-c_ship_light_base_SHIP_GameReady[13]/GRAVITY_EMITTER_02_L_FIN_3.14[202]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.00139999995008111
